# WC pattern chains — spot what leads to odd (1) vs even (0) goals
# MD: 8 bits = WC slots 1..8 | tokens = slot:HW×FW:bit

=== VFLM 5397 ===
  MD15 10101100 | 1:UMW×UMW:1 2:FW×HW:0 3:LMW×HW:1 4:LMW×HW:0 5:HW×FW:1 6:LMW×UMW:1 7:LMW×UMW:0 8:FW×FW:0
  MD16 01011111 | 1:HW×HW:0 2:UMW×UMW:1 3:LMW×HW:0 4:LMW×HW:1 5:FW×UMW:1 6:UMW×FW:1 7:FW×LMW:1 8:FW×LMW:1
  MD17 00011010 | 1:UMW×HW:0 2:HW×LMW:0 3:HW×FW:0 4:HW×FW:1 5:UMW×LMW:1 6:FW×UMW:0 7:LMW×UMW:1 8:FW×LMW:0
  MD18 01110110 | 1:HW×HW:0 2:HW×UMW:1 3:UMW×UMW:1 4:LMW×HW:1 5:UMW×LMW:0 6:LMW×FW:1 7:FW×LMW:1 8:FW×FW:0
  MD19 01011110 | 1:HW×UMW:0 2:HW×UMW:1 3:HW×UMW:0 4:FW×HW:1 5:UMW×LMW:1 6:LMW×FW:1 7:LMW×LMW:1 8:FW×FW:0
  MD20 11101100 | 1:UMW×HW:1 2:UMW×HW:1 3:HW×LMW:1 4:FW×HW:0 5:UMW×FW:1 6:UMW×FW:1 7:LMW×LMW:0 8:FW×LMW:0
  MD21 11010000 | 1:HW×HW:1 2:HW×FW:1 3:LMW×HW:0 4:FW×UMW:1 5:UMW×LMW:0 6:FW×UMW:0 7:LMW×UMW:0 8:LMW×FW:0
  MD22 10101101 | 1:HW×HW:1 2:UMW×HW:0 3:HW×LMW:1 4:UMW×FW:0 5:UMW×LMW:1 6:UMW×LMW:1 7:LMW×FW:0 8:FW×FW:1
  MD23 01111010 | 1:UMW×HW:0 2:UMW×UMW:1 3:LMW×HW:1 4:FW×HW:1 5:LMW×HW:1 6:LMW×UMW:0 7:LMW×FW:1 8:FW×FW:0
  MD24 11101100 | 1:UMW×HW:1 2:UMW×UMW:1 3:HW×FW:1 4:HW×FW:0 5:HW×LMW:1 6:LMW×UMW:1 7:FW×LMW:0 8:FW×LMW:0
  MD25 11001000 | 1:UMW×HW:1 2:UMW×UMW:1 3:LMW×HW:0 4:HW×FW:0 5:LMW×HW:1 6:FW×UMW:0 7:LMW×LMW:0 8:FW×FW:0
  MD26 10111010 | 1:HW×LMW:1 2:LMW×HW:0 3:HW×FW:1 4:LMW×HW:1 5:UMW×FW:1 6:FW×UMW:0 7:UMW×LMW:1 8:FW×UMW:0
  MD27 00100001 | 1:UMW×HW:0 2:FW×HW:0 3:HW×FW:1 4:HW×LMW:0 5:LMW×UMW:0 6:UMW×LMW:0 7:LMW×UMW:0 8:FW×FW:1
  MD28 01011011 | 1:HW×HW:0 2:HW×UMW:1 3:HW×UMW:0 4:UMW×LMW:1 5:UMW×LMW:1 6:LMW×FW:0 7:LMW×FW:1 8:FW×FW:1
  MD29 10010010 | 1:HW×HW:1 2:UMW×UMW:0 3:FW×HW:0 4:FW×HW:1 5:FW×UMW:0 6:UMW×LMW:0 7:LMW×LMW:1 8:LMW×FW:0
  MD30 01101001 | 1:UMW×HW:0 2:HW×UMW:1 3:LMW×HW:1 4:HW×FW:0 5:UMW×LMW:1 6:UMW×FW:0 7:LMW×LMW:0 8:FW×FW:1

=== VFLM 5402 ===
  MD01 10111001 | 1:LMW×LMW:1 2:LMW×LMW:0 3:LMW×LMW:1 4:LMW×LMW:1 5:LMW×LMW:1 6:LMW×LMW:0 7:LMW×LMW:0 8:LMW×LMW:1
  MD02 00010011 | 1:HW×HW:0 2:UMW×UMW:0 3:LMW×HW:0 4:HW×FW:1 5:FW×UMW:0 6:LMW×UMW:0 7:FW×LMW:1 8:LMW×FW:1
  MD03 10010111 | 1:HW×HW:1 2:HW×UMW:0 3:FW×HW:0 4:UMW×FW:1 5:LMW×UMW:0 6:UMW×LMW:1 7:FW×LMW:1 8:LMW×FW:1
  MD04 01100111 | 1:HW×HW:0 2:UMW×UMW:1 3:FW×HW:1 4:FW×HW:0 5:UMW×LMW:0 6:LMW×UMW:1 7:FW×LMW:1 8:FW×LMW:1
  MD05 01000001 | 1:HW×UMW:0 2:UMW×HW:1 3:UMW×UMW:0 4:HW×FW:0 5:HW×FW:0 6:LMW×LMW:0 7:LMW×LMW:0 8:FW×FW:1
  MD06 10101011 | 1:UMW×HW:1 2:HW×HW:0 3:LMW×HW:1 4:UMW×LMW:0 5:FW×UMW:1 6:FW×UMW:0 7:LMW×LMW:1 8:FW×FW:1
  MD07 00011111 | 1:HW×UMW:0 2:HW×UMW:0 3:HW×FW:0 4:LMW×HW:1 5:LMW×UMW:1 6:UMW×LMW:1 7:FW×LMW:1 8:FW×FW:1
  MD08 10011111 | 1:UMW×UMW:1 2:LMW×HW:0 3:FW×HW:0 4:HW×FW:1 5:LMW×HW:1 6:UMW×FW:1 7:LMW×UMW:1 8:FW×LMW:1
  MD09 10011010 | 1:UMW×HW:1 2:HW×LMW:0 3:HW×LMW:0 4:HW×FW:1 5:LMW×UMW:1 6:UMW×LMW:0 7:UMW×FW:1 8:FW×FW:0
  MD10 00111011 | 1:HW×HW:0 2:FW×HW:0 3:LMW×HW:1 4:LMW×UMW:1 5:LMW×UMW:1 6:UMW×LMW:0 7:FW×UMW:1 8:FW×FW:1
  MD11 01011100 | 1:HW×HW:0 2:UMW×HW:1 3:HW×FW:0 4:UMW×FW:1 5:UMW×LMW:1 6:UMW×FW:1 7:LMW×FW:0 8:LMW×LMW:0
  MD12 10010101 | 1:HW×HW:1 2:UMW×HW:0 3:FW×HW:0 4:FW×UMW:1 5:FW×UMW:0 6:LMW×UMW:1 7:LMW×LMW:0 8:LMW×FW:1
  MD13 10110001 | 1:HW×HW:1 2:HW×UMW:0 3:FW×HW:1 4:UMW×FW:1 5:UMW×LMW:0 6:UMW×LMW:0 7:LMW×LMW:0 8:FW×FW:1
  MD14 01111101 | 1:HW×HW:0 2:UMW×HW:1 3:UMW×HW:1 4:LMW×UMW:1 5:FW×UMW:1 6:FW×LMW:1 7:FW×LMW:0 8:LMW×FW:1
  MD15 00001111 | 1:UMW×HW:0 2:HW×HW:0 3:LMW×HW:0 4:LMW×UMW:0 5:UMW×FW:1 6:UMW×FW:1 7:LMW×LMW:1 8:FW×FW:1
  MD16 10111110 | 1:HW×HW:1 2:UMW×HW:0 3:LMW×HW:1 4:LMW×UMW:1 5:UMW×FW:1 6:UMW×FW:1 7:LMW×FW:1 8:FW×LMW:0
  MD17 01011100 | 1:HW×HW:0 2:UMW×UMW:1 3:HW×LMW:0 4:HW×LMW:1 5:FW×UMW:1 6:FW×UMW:1 7:LMW×LMW:0 8:FW×FW:0
  MD18 10100111 | 1:UMW×HW:1 2:UMW×HW:0 3:LMW×HW:1 4:LMW×HW:0 5:LMW×UMW:0 6:UMW×FW:1 7:LMW×FW:1 8:FW×FW:1
  MD19 10001001 | 1:HW×UMW:1 2:HW×LMW:0 3:HW×LMW:0 4:HW×LMW:0 5:UMW×LMW:1 6:FW×UMW:0 7:FW×UMW:0 8:FW×FW:1
  MD20 11000000 | 1:UMW×HW:1 2:UMW×HW:1 3:FW×HW:0 4:LMW×HW:0 5:FW×UMW:0 6:UMW×LMW:0 7:LMW×FW:0 8:LMW×FW:0
  MD21 00011101 | 1:HW×UMW:0 2:UMW×UMW:0 3:HW×FW:0 4:HW×LMW:1 5:HW×LMW:1 6:FW×UMW:1 7:LMW×FW:0 8:FW×LMW:1
  MD22 10110110 | 1:UMW×HW:1 2:LMW×HW:0 3:FW×HW:1 4:LMW×HW:1 5:UMW×FW:0 6:LMW×UMW:1 7:UMW×LMW:1 8:FW×FW:0
  MD23 01000100 | 1:HW×LMW:0 2:HW×LMW:1 3:HW×LMW:0 4:HW×FW:0 5:FW×UMW:0 6:FW×UMW:1 7:UMW×FW:0 8:LMW×UMW:0
  MD24 01110100 | 1:UMW×UMW:0 2:FW×HW:1 3:LMW×HW:1 4:FW×HW:1 5:FW×HW:0 6:LMW×UMW:1 7:UMW×LMW:0 8:FW×LMW:0
  MD25 01001111 | 1:UMW×HW:0 2:UMW×UMW:1 3:HW×FW:0 4:HW×LMW:0 5:HW×FW:1 6:UMW×FW:1 7:LMW×LMW:1 8:FW×LMW:1
  MD26 01100001 | 1:UMW×HW:0 2:HW×UMW:1 3:FW×HW:1 4:FW×HW:0 5:LMW×UMW:0 6:LMW×UMW:0 7:LMW×FW:0 8:FW×LMW:1
  MD27 10110111 | 1:HW×HW:1 2:HW×UMW:0 3:HW×FW:1 4:UMW×LMW:1 5:UMW×FW:0 6:UMW×LMW:1 7:LMW×LMW:1 8:FW×FW:1
  MD28 01000010 | 1:HW×HW:0 2:UMW×HW:1 3:HW×LMW:0 4:FW×UMW:0 5:FW×UMW:0 6:FW×UMW:0 7:LMW×LMW:1 8:LMW×FW:0
  MD29 10000000 | 1:HW×HW:1 2:HW×HW:0 3:UMW×UMW:0 4:UMW×LMW:0 5:UMW×FW:0 6:LMW×FW:0 7:LMW×LMW:0 8:FW×FW:0
  MD30 00110111 | 1:HW×HW:0 2:HW×UMW:0 3:UMW×UMW:1 4:HW×LMW:1 5:FW×UMW:0 6:LMW×LMW:1 7:FW×LMW:1 8:FW×FW:1

=== VFLM 5403 ===
  MD01 01001100 | 1:LMW×LMW:0 2:LMW×LMW:1 3:LMW×LMW:0 4:LMW×LMW:0 5:LMW×LMW:1 6:LMW×LMW:1 7:LMW×LMW:0 8:LMW×LMW:0
  MD02 00110101 | 1:UMW×HW:0 2:UMW×UMW:0 3:HW×LMW:1 4:HW×FW:1 5:LMW×HW:0 6:UMW×FW:1 7:LMW×LMW:0 8:FW×FW:1
  MD03 00000110 | 1:HW×HW:0 2:UMW×UMW:0 3:UMW×UMW:0 4:LMW×HW:0 5:LMW×HW:0 6:FW×LMW:1 7:FW×LMW:1 8:FW×FW:0
  MD04 01110001 | 1:HW×UMW:0 2:UMW×HW:1 3:FW×HW:1 4:HW×FW:1 5:FW×UMW:0 6:UMW×LMW:0 7:LMW×LMW:0 8:FW×LMW:1
  MD05 01111011 | 1:UMW×HW:0 2:HW×LMW:1 3:FW×HW:1 4:HW×LMW:1 5:LMW×UMW:1 6:FW×UMW:0 7:UMW×FW:1 8:LMW×FW:1
  MD06 00010111 | 1:HW×HW:0 2:UMW×HW:0 3:UMW×UMW:0 4:HW×LMW:1 5:LMW×UMW:0 6:LMW×LMW:1 7:FW×FW:1 8:FW×FW:1
  MD07 00111010 | 1:HW×UMW:0 2:HW×UMW:0 3:HW×LMW:1 4:LMW×HW:1 5:FW×UMW:1 6:UMW×LMW:0 7:FW×LMW:1 8:FW×FW:0
  MD08 01011011 | 1:UMW×HW:0 2:UMW×HW:1 3:HW×FW:0 4:FW×HW:1 5:UMW×LMW:1 6:UMW×LMW:0 7:FW×LMW:1 8:LMW×FW:1
  MD09 11001011 | 1:HW×HW:1 2:UMW×UMW:1 3:FW×HW:0 4:HW×LMW:0 5:UMW×LMW:1 6:FW×UMW:0 7:FW×LMW:1 8:FW×LMW:1
  MD10 11110000 | 1:HW×UMW:1 2:UMW×HW:1 3:FW×HW:1 4:HW×FW:1 5:UMW×LMW:0 6:LMW×UMW:0 7:LMW×FW:0 8:FW×LMW:0
  MD11 00110001 | 1:UMW×HW:0 2:UMW×HW:0 3:HW×FW:1 4:LMW×HW:1 5:FW×UMW:0 6:LMW×UMW:0 7:LMW×LMW:0 8:FW×FW:1
  MD12 11100100 | 1:HW×HW:1 2:HW×LMW:1 3:HW×FW:1 4:LMW×UMW:0 5:UMW×FW:0 6:LMW×UMW:1 7:UMW×LMW:0 8:FW×FW:0
  MD13 10011101 | 1:HW×UMW:1 2:UMW×UMW:0 3:HW×LMW:0 4:LMW×HW:1 5:FW×HW:1 6:FW×UMW:1 7:LMW×FW:0 8:FW×LMW:1
  MD14 00000001 | 1:UMW×HW:0 2:HW×UMW:0 3:LMW×HW:0 4:HW×LMW:0 5:UMW×FW:0 6:UMW×LMW:0 7:LMW×FW:0 8:FW×FW:1
  MD15 10000101 | 1:HW×UMW:1 2:UMW×UMW:0 3:FW×HW:0 4:FW×HW:0 5:FW×HW:0 6:UMW×LMW:1 7:LMW×LMW:0 8:LMW×FW:1
  MD16 01100111 | 1:HW×UMW:0 2:UMW×HW:1 3:LMW×HW:1 4:LMW×HW:0 5:UMW×FW:0 6:FW×UMW:1 7:FW×LMW:1 8:LMW×FW:1
  MD17 01011100 | 1:UMW×HW:0 2:HW×UMW:1 3:HW×FW:0 4:HW×LMW:1 5:UMW×LMW:1 6:LMW×UMW:1 7:FW×LMW:0 8:FW×FW:0
  MD18 10110010 | 1:UMW×HW:1 2:HW×UMW:0 3:HW×FW:1 4:FW×HW:1 5:LMW×UMW:0 6:UMW×LMW:0 7:LMW×LMW:1 8:FW×FW:0
  MD19 01000000 | 1:HW×HW:0 2:HW×UMW:1 3:UMW×HW:0 4:FW×UMW:0 5:UMW×LMW:0 6:FW×LMW:0 7:LMW×FW:0 8:FW×LMW:0
  MD20 01101010 | 1:UMW×HW:0 2:HW×LMW:1 3:FW×HW:1 4:HW×FW:0 5:UMW×LMW:1 6:UMW×LMW:0 7:UMW×FW:1 8:LMW×FW:0
  MD21 11001000 | 1:HW×HW:1 2:HW×HW:1 3:LMW×UMW:0 4:LMW×UMW:0 5:FW×UMW:1 6:LMW×UMW:0 7:LMW×FW:0 8:FW×FW:0
  MD22 11011001 | 1:UMW×HW:1 2:HW×FW:1 3:LMW×HW:0 4:HW×LMW:1 5:FW×UMW:1 6:UMW×LMW:0 7:UMW×FW:0 8:FW×LMW:1
  MD23 00001111 | 1:HW×UMW:0 2:HW×HW:0 3:UMW×UMW:0 4:LMW×HW:0 5:FW×UMW:1 6:LMW×LMW:1 7:LMW×FW:1 8:FW×FW:1
  MD24 00100001 | 1:HW×LMW:0 2:LMW×HW:0 3:FW×HW:1 4:HW×FW:0 5:UMW×LMW:0 6:UMW×LMW:0 7:FW×UMW:0 8:FW×UMW:1
  MD25 11000110 | 1:UMW×HW:1 2:HW×UMW:1 3:LMW×HW:0 4:HW×LMW:0 5:FW×UMW:0 6:UMW×FW:1 7:FW×LMW:1 8:LMW×FW:0
  MD26 00000000 | 1:HW×UMW:0 2:UMW×UMW:0 3:FW×HW:0 4:HW×LMW:0 5:HW×FW:0 6:UMW×FW:0 7:LMW×LMW:0 8:LMW×FW:0
  MD27 01011001 | 1:HW×HW:0 2:UMW×HW:1 3:UMW×UMW:0 4:FW×HW:1 5:LMW×UMW:1 6:FW×LMW:0 7:LMW×LMW:0 8:FW×FW:1
  MD28 10110111 | 1:UMW×UMW:1 2:FW×HW:0 3:LMW×HW:1 4:HW×FW:1 5:HW×FW:0 6:UMW×LMW:1 7:LMW×UMW:1 8:FW×LMW:1
  MD29 00000000 | 1:HW×HW:0 2:UMW×UMW:0 3:HW×LMW:0 4:LMW×HW:0 5:UMW×LMW:0 6:FW×UMW:0 7:FW×LMW:0 8:FW×FW:0
  MD30 10101101 | 1:UMW×HW:1 2:UMW×UMW:0 3:HW×FW:1 4:LMW×HW:0 5:HW×FW:1 6:FW×UMW:1 7:LMW×FW:0 8:LMW×LMW:1

=== VFLM 5404 ===
  MD01 01001111 | 1:LMW×LMW:0 2:LMW×LMW:1 3:LMW×LMW:0 4:LMW×LMW:0 5:LMW×LMW:1 6:LMW×LMW:1 7:LMW×LMW:1 8:LMW×LMW:1
  MD02 10001111 | 1:HW×UMW:1 2:HW×LMW:0 3:LMW×HW:0 4:HW×FW:0 5:FW×UMW:1 6:UMW×FW:1 7:UMW×LMW:1 8:LMW×FW:1
  MD03 00111010 | 1:UMW×HW:0 2:HW×UMW:0 3:LMW×HW:1 4:LMW×HW:1 5:LMW×UMW:1 6:FW×UMW:0 7:FW×LMW:1 8:FW×FW:0
  MD04 00011011 | 1:HW×UMW:0 2:HW×UMW:0 3:HW×LMW:0 4:HW×LMW:1 5:UMW×LMW:1 6:FW×UMW:0 7:LMW×FW:1 8:FW×FW:1
  MD05 00010111 | 1:UMW×HW:0 2:HW×FW:0 3:FW×HW:0 4:LMW×HW:1 5:LMW×UMW:0 6:UMW×LMW:1 7:FW×UMW:1 8:LMW×FW:1
  MD06 11000000 | 1:HW×HW:1 2:HW×UMW:1 3:HW×LMW:0 4:FW×UMW:0 5:UMW×LMW:0 6:FW×UMW:0 7:LMW×LMW:0 8:FW×FW:0
  MD07 11011110 | 1:HW×UMW:1 2:UMW×UMW:1 3:HW×FW:0 4:FW×HW:1 5:LMW×HW:1 6:LMW×UMW:1 7:LMW×LMW:1 8:FW×FW:0
  MD08 10010010 | 1:UMW×HW:1 2:HW×UMW:0 3:HW×LMW:0 4:FW×HW:1 5:UMW×FW:0 6:FW×UMW:0 7:LMW×LMW:1 8:LMW×FW:0
  MD09 01011111 | 1:HW×UMW:0 2:HW×HW:1 3:UMW×UMW:0 4:FW×HW:1 5:UMW×FW:1 6:FW×LMW:1 7:LMW×LMW:1 8:LMW×FW:1
  MD10 11010101 | 1:UMW×HW:1 2:HW×UMW:1 3:UMW×HW:0 4:FW×HW:1 5:UMW×LMW:0 6:LMW×LMW:1 7:LMW×FW:0 8:FW×FW:1
  MD11 00010111 | 1:HW×UMW:0 2:HW×HW:0 3:HW×FW:0 4:FW×UMW:1 5:UMW×FW:0 6:UMW×LMW:1 7:FW×LMW:1 8:LMW×LMW:1
  MD12 01101001 | 1:UMW×HW:0 2:HW×HW:1 3:LMW×HW:1 4:LMW×UMW:0 5:FW×UMW:1 6:UMW×FW:0 7:LMW×FW:0 8:FW×LMW:1
  MD13 00111001 | 1:HW×UMW:0 2:UMW×UMW:0 3:HW×FW:1 4:HW×LMW:1 5:LMW×HW:1 6:UMW×LMW:0 7:FW×LMW:0 8:FW×FW:1
  MD14 01011111 | 1:UMW×HW:0 2:UMW×HW:1 3:UMW×UMW:0 4:LMW×HW:1 5:HW×FW:1 6:LMW×LMW:1 7:FW×LMW:1 8:FW×FW:1
  MD15 00010001 | 1:HW×UMW:0 2:UMW×UMW:0 3:HW×FW:0 4:LMW×HW:1 5:HW×LMW:0 6:UMW×FW:0 7:FW×LMW:0 8:LMW×FW:1
  MD16 11011101 | 1:HW×HW:1 2:UMW×UMW:1 3:HW×LMW:0 4:HW×FW:1 5:FW×UMW:1 6:UMW×LMW:1 7:FW×LMW:0 8:LMW×FW:1
  MD17 00010010 | 1:UMW×HW:0 2:HW×HW:0 3:LMW×HW:0 4:UMW×LMW:1 5:FW×UMW:0 6:LMW×UMW:0 7:LMW×FW:1 8:FW×FW:0
  MD18 01101000 | 1:UMW×HW:0 2:HW×LMW:1 3:HW×LMW:1 4:HW×FW:0 5:UMW×FW:1 6:LMW×UMW:0 7:UMW×FW:0 8:FW×LMW:0
  MD19 10001101 | 1:UMW×HW:1 2:UMW×UMW:0 3:FW×HW:0 4:FW×HW:0 5:LMW×HW:1 6:LMW×UMW:1 7:LMW×FW:0 8:FW×LMW:1
  MD20 11110000 | 1:HW×UMW:1 2:HW×LMW:1 3:HW×LMW:1 4:FW×HW:1 5:LMW×UMW:0 6:UMW×FW:0 7:UMW×LMW:0 8:FW×FW:0
  MD21 01110011 | 1:HW×HW:0 2:LMW×HW:1 3:FW×HW:1 4:UMW×FW:1 5:UMW×FW:0 6:LMW×UMW:0 7:FW×UMW:1 8:LMW×LMW:1
  MD22 11010011 | 1:UMW×HW:1 2:HW×UMW:1 3:HW×FW:0 4:FW×HW:1 5:UMW×LMW:0 6:UMW×LMW:0 7:FW×LMW:1 8:LMW×FW:1
  MD23 00110101 | 1:HW×UMW:0 2:HW×UMW:0 3:LMW×HW:1 4:HW×LMW:1 5:LMW×UMW:0 6:FW×UMW:1 7:LMW×FW:0 8:FW×FW:1
  MD24 11110000 | 1:HW×HW:1 2:UMW×HW:1 3:UMW×HW:1 4:UMW×FW:1 5:FW×UMW:0 6:FW×LMW:0 7:LMW×FW:0 8:LMW×LMW:0
  MD25 10010100 | 1:HW×HW:1 2:UMW×UMW:0 3:HW×FW:0 4:HW×LMW:1 5:LMW×UMW:0 6:LMW×UMW:1 7:FW×LMW:0 8:FW×FW:0
  MD26 10001101 | 1:HW×UMW:1 2:HW×HW:0 3:FW×HW:0 4:FW×UMW:0 5:UMW×FW:1 6:FW×UMW:1 7:LMW×LMW:0 8:LMW×LMW:1
  MD27 01111001 | 1:UMW×HW:0 2:UMW×HW:1 3:HW×LMW:1 4:HW×FW:1 5:LMW×UMW:1 6:UMW×FW:0 7:LMW×FW:0 8:FW×LMW:1
  MD28 11000101 | 1:UMW×HW:1 2:HW×UMW:1 3:FW×HW:0 4:HW×LMW:0 5:LMW×UMW:0 6:FW×UMW:1 7:LMW×LMW:0 8:FW×FW:1
  MD29 11010000 | 1:UMW×HW:1 2:UMW×UMW:1 3:HW×LMW:0 4:HW×LMW:1 5:FW×HW:0 6:UMW×FW:0 7:LMW×FW:0 8:LMW×FW:0
  MD30 00100110 | 1:HW×HW:0 2:HW×UMW:0 3:UMW×UMW:1 4:FW×HW:0 5:LMW×UMW:0 6:FW×LMW:1 7:LMW×FW:1 8:FW×LMW:0
